education_id,beneficiary_id,school_code,education_level,country,enrollment_date,status
2848,4131,SCH-009,Vocational,Kenya,2026-04-11,Dropped
2849,489,SCH-012,Primary,Kenya,2025-03-11,Completed
2850,192,SCH-059,Adult Learning,Somalia,2025-11-27,Dropped
2851,2363,SCH-058,Adult Learning,Uganda,2025-10-31,Enrolled
2852,259,SCH-017,Vocational,Uganda,2025-10-01,Completed
2853,1187,SCH-038,Vocational,Ethiopia,2024-09-21,Enrolled
2854,4790,SCH-016,Primary,South Sudan,2025-10-01,Dropped
2855,1910,SCH-063,Adult Learning,South Sudan,2025-06-15,Enrolled
2856,366,SCH-006,Adult Learning,Kenya,2026-04-06,Dropped
2857,4907,SCH-046,Primary,Somalia,2024-09-04,Enrolled
2858,3732,SCH-006,Vocational,Somalia,2026-07-06,Dropped
2859,2374,SCH-036,Adult Learning,Kenya,2026-06-05,Enrolled
2860,809,SCH-021,Adult Learning,Kenya,2026-01-07,Dropped
2861,3583,SCH-061,Primary,Kenya,2026-05-05,Completed
2862,4834,SCH-070,Primary,Uganda,2024-10-26,Enrolled
2863,4196,SCH-019,Primary,Uganda,2025-10-08,Enrolled
2864,1694,SCH-007,Primary,Uganda,2024-09-25,Dropped
2865,4710,SCH-058,Vocational,Kenya,2025-05-02,Enrolled
2866,2345,SCH-043,Vocational,Ethiopia,2026-06-28,Enrolled
2867,1781,SCH-057,Vocational,Ethiopia,2024-12-12,Completed
2868,3199,SCH-029,Adult Learning,Uganda,2025-10-09,Enrolled
2869,4274,SCH-009,Vocational,Kenya,2025-01-28,Dropped
2870,3848,SCH-080,Adult Learning,Ethiopia,2025-01-10,Completed
2871,4630,SCH-004,Adult Learning,Ethiopia,2025-08-23,Enrolled
2872,1307,SCH-014,Vocational,Somalia,2025-05-14,Completed
2873,951,SCH-004,Secondary,Uganda,2024-12-29,Enrolled
2874,836,SCH-057,Secondary,Somalia,2026-04-05,Enrolled
2875,2414,SCH-005,Vocational,South Sudan,2024-10-24,Enrolled
2876,58,SCH-064,Adult Learning,Uganda,2025-09-07,Enrolled
2877,612,SCH-075,Secondary,Kenya,2026-04-25,Enrolled
2878,1449,SCH-006,Secondary,Ethiopia,2024-09-08,Dropped
2879,2605,SCH-070,Secondary,Somalia,2025-03-20,Dropped
2880,299,SCH-056,Vocational,South Sudan,2026-01-26,Completed
2881,1786,SCH-014,Adult Learning,South Sudan,2025-08-15,Dropped
2882,1069,SCH-062,Primary,Somalia,2024-10-05,Dropped
2883,1116,SCH-053,Primary,Somalia,2024-09-19,Enrolled
2884,2578,SCH-034,Adult Learning,Ethiopia,2025-01-03,Enrolled
2885,4515,SCH-008,Adult Learning,Ethiopia,2026-06-23,Completed
2886,1900,SCH-072,Secondary,Kenya,2026-04-10,Dropped
2887,4854,SCH-048,Vocational,Kenya,2026-06-27,Enrolled
2888,2817,SCH-048,Vocational,Kenya,2024-12-18,Enrolled
2889,451,SCH-069,Secondary,Somalia,2025-03-29,Completed
2890,1648,SCH-032,Secondary,Ethiopia,2025-07-04,Enrolled
2891,3355,SCH-033,Secondary,Ethiopia,2025-11-27,Completed
2892,2764,SCH-006,Vocational,Somalia,2026-06-11,Enrolled
2893,402,SCH-050,Adult Learning,South Sudan,2025-08-29,Completed
2894,1079,SCH-004,Primary,Ethiopia,2025-09-20,Enrolled
2895,4729,SCH-073,Secondary,Somalia,2024-07-25,Completed
2896,3879,SCH-044,Primary,Uganda,2025-04-15,Completed
2897,2087,SCH-027,Secondary,Uganda,2026-02-21,Dropped
2898,2909,SCH-059,Secondary,Uganda,2025-01-21,Dropped
2899,4333,SCH-067,Primary,Ethiopia,2025-09-20,Enrolled
2900,323,SCH-026,Vocational,Uganda,2025-02-15,Completed
2901,4415,SCH-054,Vocational,Uganda,2025-01-31,Dropped
2902,2163,SCH-049,Vocational,Kenya,2025-07-17,Dropped
2903,249,SCH-013,Secondary,Ethiopia,2025-05-25,Dropped
2904,327,SCH-070,Vocational,South Sudan,2025-04-03,Enrolled
2905,4983,SCH-046,Adult Learning,Uganda,2025-10-04,Completed
2906,4021,SCH-031,Vocational,Ethiopia,2025-09-06,Enrolled
2907,2821,SCH-068,Vocational,Somalia,2024-08-25,Enrolled
2908,2780,SCH-074,Vocational,South Sudan,2025-10-22,Dropped
2909,1909,SCH-079,Adult Learning,South Sudan,2024-08-17,Enrolled
2910,1899,SCH-028,Vocational,South Sudan,2024-07-19,Enrolled
2911,2409,SCH-026,Primary,Kenya,2025-12-07,Enrolled
2912,34,SCH-057,Primary,Kenya,2026-06-10,Enrolled
2913,2544,SCH-032,Secondary,Ethiopia,2025-02-08,Dropped
2914,4959,SCH-066,Adult Learning,Kenya,2026-02-17,Dropped
2915,2719,SCH-069,Vocational,Kenya,2025-12-04,Enrolled
2916,183,SCH-055,Vocational,South Sudan,2025-06-02,Enrolled
2917,277,SCH-018,Adult Learning,Ethiopia,2025-12-04,Completed
2918,416,SCH-069,Secondary,Uganda,2024-09-18,Enrolled
2919,2331,SCH-018,Primary,Kenya,2025-01-11,Dropped
2920,3517,SCH-005,Primary,Kenya,2025-12-13,Dropped
2921,2528,SCH-057,Vocational,Somalia,2025-11-12,Enrolled
2922,3281,SCH-072,Primary,Somalia,2025-06-01,Completed
2923,1130,SCH-056,Primary,Kenya,2024-08-06,Enrolled
2924,3607,SCH-065,Vocational,Ethiopia,2025-05-18,Completed
2925,2663,SCH-051,Primary,Somalia,2024-11-28,Enrolled
2926,2129,SCH-036,Primary,Somalia,2025-12-06,Dropped
2927,1545,SCH-055,Secondary,Ethiopia,2025-09-29,Completed
2928,1676,SCH-029,Secondary,Somalia,2025-01-24,Completed
2929,2641,SCH-066,Primary,South Sudan,2025-09-28,Dropped
2930,1041,SCH-076,Vocational,South Sudan,2025-11-19,Completed
2931,3748,SCH-036,Primary,Ethiopia,2026-02-25,Completed
2932,4754,SCH-027,Secondary,Uganda,2025-04-07,Completed
2933,1423,SCH-074,Secondary,Somalia,2025-08-02,Enrolled
2934,4801,SCH-004,Vocational,South Sudan,2026-03-21,Enrolled
2935,1083,SCH-002,Primary,South Sudan,2024-09-01,Enrolled
2936,4936,SCH-052,Primary,Ethiopia,2025-09-27,Enrolled
2937,372,SCH-007,Primary,South Sudan,2024-11-17,Dropped
2938,1637,SCH-010,Vocational,Uganda,2024-11-01,Dropped
2939,85,SCH-003,Vocational,Kenya,2025-10-02,Dropped
2940,801,SCH-041,Adult Learning,Ethiopia,2025-05-16,Dropped
2941,4974,SCH-062,Primary,Kenya,2024-08-06,Dropped
2942,318,SCH-019,Vocational,South Sudan,2025-01-28,Completed
2943,2300,SCH-046,Adult Learning,South Sudan,2025-09-08,Enrolled
2944,3698,SCH-067,Primary,Uganda,2025-07-24,Completed
2945,2554,SCH-066,Adult Learning,Somalia,2025-09-29,Dropped
2946,444,SCH-031,Vocational,Uganda,2024-11-07,Enrolled
2947,3207,SCH-065,Secondary,South Sudan,2025-09-06,Dropped
2948,806,SCH-013,Vocational,Somalia,2025-05-17,Completed
2949,1622,SCH-024,Vocational,Ethiopia,2025-12-16,Enrolled
2950,1170,SCH-063,Secondary,Kenya,2026-06-07,Dropped
2951,4589,SCH-014,Primary,Uganda,2024-08-14,Completed
2952,1327,SCH-013,Adult Learning,Somalia,2024-10-23,Enrolled
2953,2196,SCH-052,Primary,Uganda,2025-11-11,Enrolled
2954,323,SCH-041,Secondary,Ethiopia,2024-09-01,Enrolled
2955,126,SCH-003,Secondary,Ethiopia,2026-05-07,Dropped
2956,1600,SCH-072,Secondary,Kenya,2024-08-24,Completed
2957,83,SCH-036,Vocational,Somalia,2025-06-04,Enrolled
2958,1606,SCH-076,Adult Learning,Ethiopia,2024-12-16,Enrolled
2959,2871,SCH-055,Adult Learning,Somalia,2025-08-19,Enrolled
2960,504,SCH-059,Adult Learning,Ethiopia,2024-08-05,Dropped
2961,4313,SCH-034,Adult Learning,Ethiopia,2025-07-18,Completed
2962,1945,SCH-080,Primary,Ethiopia,2024-09-03,Completed
2963,94,SCH-079,Adult Learning,Ethiopia,2024-10-13,Completed
2964,1418,SCH-021,Primary,Ethiopia,2025-03-11,Dropped
2965,2716,SCH-001,Primary,Uganda,2024-12-31,Enrolled
2966,3125,SCH-036,Vocational,Somalia,2026-06-17,Completed
2967,72,SCH-054,Vocational,Ethiopia,2025-05-01,Enrolled
2968,2839,SCH-062,Primary,Kenya,2025-09-20,Dropped
2969,1471,SCH-079,Secondary,Somalia,2025-02-14,Completed
2970,4095,SCH-044,Adult Learning,Uganda,2025-07-24,Enrolled
2971,4280,SCH-077,Secondary,Uganda,2024-09-20,Dropped
2972,939,SCH-077,Vocational,Uganda,2025-11-29,Completed
2973,3109,SCH-058,Secondary,South Sudan,2026-01-02,Completed
2974,2025,SCH-030,Secondary,Kenya,2025-03-24,Completed
2975,3308,SCH-031,Adult Learning,Uganda,2025-08-23,Dropped
2976,638,SCH-069,Vocational,Somalia,2024-09-06,Completed
2977,3849,SCH-034,Primary,Uganda,2024-09-01,Completed
2978,1247,SCH-079,Secondary,Kenya,2025-11-22,Dropped
2979,522,SCH-016,Adult Learning,Somalia,2024-12-12,Dropped
2980,4414,SCH-024,Vocational,Ethiopia,2024-08-27,Dropped
2981,1534,SCH-019,Secondary,Somalia,2024-10-06,Completed
2982,3321,SCH-043,Vocational,South Sudan,2025-10-31,Completed
2983,1547,SCH-076,Secondary,Ethiopia,2025-04-03,Enrolled
2984,2605,SCH-014,Vocational,Somalia,2025-04-05,Completed
2985,4789,SCH-052,Vocational,Kenya,2025-04-26,Completed
2986,1933,SCH-038,Vocational,Somalia,2026-04-19,Enrolled
2987,3379,SCH-076,Vocational,Uganda,2024-10-16,Enrolled
2988,4573,SCH-035,Secondary,Ethiopia,2024-12-30,Dropped
2989,1768,SCH-023,Primary,Uganda,2025-10-17,Dropped
2990,3985,SCH-036,Vocational,Kenya,2026-05-28,Enrolled
2991,387,SCH-014,Vocational,Somalia,2024-11-14,Completed
2992,284,SCH-066,Primary,Somalia,2024-08-01,Completed
2993,3152,SCH-054,Primary,South Sudan,2025-02-22,Dropped
2994,2606,SCH-080,Vocational,Somalia,2026-01-03,Enrolled
2995,1387,SCH-019,Primary,Ethiopia,2025-10-17,Enrolled
2996,2321,SCH-038,Primary,Somalia,2026-04-09,Dropped
2997,885,SCH-054,Secondary,South Sudan,2026-04-07,Enrolled
2998,863,SCH-004,Vocational,Ethiopia,2024-08-17,Completed
2999,848,SCH-070,Primary,Kenya,2025-08-28,Enrolled
3000,1084,SCH-050,Primary,Ethiopia,2026-03-07,Dropped
