distribution_id,project_id,beneficiary_id,food_item,quantity,unit,country,distribution_date,warehouse_code
4113,27,4093,Cooking Oil,10,kg,Uganda,2026-06-05,WH-004
4114,30,2338,Sugar,45,kg,South Sudan,2024-09-26,WH-002
4115,24,2677,Sugar,56,kg,Kenya,2025-03-02,WH-004
4116,10,3169,Maize Flour,54,kg,Ethiopia,2026-02-08,WH-002
4117,27,2789,Lentils,24,kg,Ethiopia,2026-05-23,WH-002
4118,16,4121,Lentils,69,kg,Kenya,2026-06-06,WH-002
4119,13,3724,Beans,78,kg,Kenya,2025-06-18,WH-004
4120,23,2442,Sugar,28,kg,Uganda,2026-07-14,WH-003
4121,20,3185,Cooking Oil,71,kg,South Sudan,2025-10-22,WH-002
4122,13,799,Salt,100,kg,Ethiopia,2025-09-27,WH-001
4123,29,4579,Cooking Oil,89,kg,South Sudan,2026-03-10,WH-001
4124,20,3546,Lentils,53,kg,Ethiopia,2025-07-23,WH-002
4125,25,4039,Lentils,49,kg,Somalia,2025-08-15,WH-002
4126,22,2652,Sugar,58,kg,Uganda,2026-05-26,WH-002
4127,13,483,Rice,33,kg,Kenya,2025-02-17,WH-001
4128,26,210,Maize Flour,34,kg,South Sudan,2025-08-18,WH-002
4129,15,4969,Salt,68,kg,Ethiopia,2026-01-11,WH-003
4130,26,2840,Maize Flour,76,kg,Uganda,2024-09-24,WH-004
4131,25,4679,Cooking Oil,7,kg,Kenya,2025-04-27,WH-003
4132,1,4748,Salt,73,kg,South Sudan,2024-07-21,WH-003
4133,8,997,Cooking Oil,77,kg,Somalia,2024-10-07,WH-003
4134,5,3510,Sugar,65,kg,South Sudan,2024-07-28,WH-002
4135,30,483,Lentils,55,kg,South Sudan,2025-11-30,WH-002
4136,6,2534,Cooking Oil,14,kg,Somalia,2025-04-17,WH-002
4137,8,661,Sugar,20,kg,Kenya,2024-09-01,WH-004
4138,20,2949,Rice,23,kg,Ethiopia,2025-06-13,WH-001
4139,12,2051,Lentils,90,kg,Kenya,2024-10-23,WH-004
4140,20,1025,Beans,61,kg,Somalia,2026-05-08,WH-004
4141,24,1890,Rice,55,kg,South Sudan,2025-05-07,WH-001
4142,12,784,Beans,40,kg,Uganda,2025-12-24,WH-002
4143,13,4214,Cooking Oil,56,kg,Kenya,2024-11-09,WH-004
4144,18,3507,Cooking Oil,18,kg,Uganda,2025-11-12,WH-004
4145,19,1422,Lentils,81,kg,Uganda,2024-08-14,WH-002
4146,19,3931,Salt,33,kg,South Sudan,2025-06-24,WH-004
4147,9,4806,Beans,55,kg,Ethiopia,2025-07-25,WH-003
4148,15,2540,Maize Flour,43,kg,Ethiopia,2024-08-11,WH-001
4149,21,3995,Rice,23,kg,South Sudan,2026-06-17,WH-002
4150,28,3736,Lentils,82,kg,Ethiopia,2025-04-01,WH-001
4151,13,515,Sugar,20,kg,Ethiopia,2025-10-13,WH-003
4152,5,4967,Salt,91,kg,Kenya,2025-01-16,WH-003
4153,29,2480,Cooking Oil,14,kg,Uganda,2026-06-25,WH-003
4154,1,1061,Lentils,31,kg,Somalia,2026-05-06,WH-001
4155,12,1117,Sugar,6,kg,Uganda,2025-12-28,WH-004
4156,20,1069,Salt,4,kg,Kenya,2026-07-01,WH-003
4157,17,3561,Maize Flour,42,kg,Ethiopia,2026-04-07,WH-003
4158,5,1394,Sugar,57,kg,Uganda,2026-01-04,WH-002
4159,8,486,Sugar,64,kg,Ethiopia,2024-12-24,WH-003
4160,12,2788,Beans,23,kg,Uganda,2025-07-17,WH-001
4161,23,3524,Cooking Oil,88,kg,South Sudan,2025-12-15,WH-003
4162,16,4671,Cooking Oil,24,kg,South Sudan,2024-07-23,WH-003
4163,26,1896,Maize Flour,50,kg,South Sudan,2025-02-07,WH-001
4164,15,2510,Rice,79,kg,South Sudan,2026-03-13,WH-001
4165,17,1118,Rice,81,kg,Ethiopia,2025-05-01,WH-002
4166,1,78,Rice,21,kg,Kenya,2026-07-10,WH-001
4167,8,99,Cooking Oil,23,kg,Uganda,2025-08-01,WH-002
4168,7,4795,Cooking Oil,70,kg,Uganda,2025-01-18,WH-003
4169,7,236,Rice,83,kg,Somalia,2024-10-14,WH-001
4170,8,3021,Rice,5,kg,Somalia,2025-11-02,WH-003
4171,6,3317,Maize Flour,63,kg,Somalia,2025-04-14,WH-001
4172,18,3398,Lentils,88,kg,Ethiopia,2025-08-24,WH-003
4173,2,1474,Beans,76,kg,Kenya,2024-08-24,WH-001
4174,19,646,Rice,75,kg,Ethiopia,2026-04-15,WH-001
4175,6,4222,Rice,44,kg,Ethiopia,2025-11-27,WH-001
4176,22,1291,Maize Flour,53,kg,Uganda,2026-06-14,WH-004
4177,28,3135,Rice,43,kg,Ethiopia,2026-05-08,WH-001
4178,21,4253,Maize Flour,91,kg,South Sudan,2025-04-01,WH-004
4179,20,4420,Beans,92,kg,Uganda,2025-05-10,WH-004
4180,9,3553,Beans,55,kg,South Sudan,2025-04-05,WH-004
4181,6,2361,Rice,1,kg,South Sudan,2025-02-20,WH-004
4182,4,2998,Sugar,79,kg,South Sudan,2024-10-24,WH-002
4183,30,4324,Cooking Oil,44,kg,Somalia,2024-09-29,WH-003
4184,21,1770,Salt,22,kg,Ethiopia,2026-06-30,WH-004
4185,14,4357,Maize Flour,41,kg,Somalia,2026-04-02,WH-003
4186,22,3723,Beans,2,kg,Kenya,2025-04-14,WH-001
4187,24,120,Rice,65,kg,Uganda,2025-09-19,WH-004
4188,16,839,Maize Flour,35,kg,Somalia,2025-08-06,WH-002
4189,6,1507,Sugar,98,kg,Somalia,2024-11-06,WH-003
4190,5,2772,Sugar,76,kg,Ethiopia,2025-10-14,WH-002
4191,3,414,Maize Flour,45,kg,Ethiopia,2025-05-06,WH-001
4192,8,4244,Rice,47,kg,South Sudan,2025-11-14,WH-002
4193,25,3035,Maize Flour,43,kg,Ethiopia,2024-10-04,WH-001
4194,27,3798,Lentils,83,kg,Uganda,2025-08-05,WH-001
4195,18,4109,Maize Flour,96,kg,Kenya,2025-01-07,WH-002
4196,29,1151,Lentils,42,kg,Kenya,2025-04-30,WH-002
4197,28,171,Cooking Oil,68,kg,Uganda,2026-05-01,WH-001
4198,11,2222,Cooking Oil,66,kg,Somalia,2025-12-01,WH-002
4199,13,789,Sugar,77,kg,Somalia,2025-06-03,WH-001
4200,10,4904,Sugar,12,kg,Somalia,2026-06-27,WH-001
4201,27,2503,Sugar,37,kg,Somalia,2025-01-26,WH-002
4202,20,1876,Salt,28,kg,Somalia,2026-06-08,WH-002
4203,8,2064,Maize Flour,52,kg,Somalia,2024-12-24,WH-001
4204,10,3693,Beans,45,kg,Ethiopia,2026-02-03,WH-003
4205,28,2081,Rice,63,kg,Kenya,2026-07-15,WH-004
4206,23,3229,Maize Flour,52,kg,Kenya,2025-11-26,WH-001
4207,3,341,Rice,75,kg,Ethiopia,2026-02-25,WH-002
4208,14,4599,Lentils,30,kg,Kenya,2025-10-16,WH-002
4209,29,168,Cooking Oil,62,kg,Ethiopia,2026-03-08,WH-004
4210,24,2079,Rice,15,kg,Uganda,2026-03-12,WH-004
4211,15,4102,Salt,31,kg,Ethiopia,2026-03-04,WH-002
4212,24,4985,Lentils,62,kg,Kenya,2026-06-01,WH-002
4213,20,354,Beans,75,kg,Ethiopia,2026-01-05,WH-004
4214,10,4794,Rice,27,kg,Ethiopia,2025-08-01,WH-001
4215,22,2328,Maize Flour,82,kg,Ethiopia,2024-12-05,WH-003
4216,18,521,Rice,7,kg,Somalia,2024-09-25,WH-004
4217,5,4585,Salt,58,kg,Ethiopia,2024-08-21,WH-001
4218,16,1738,Lentils,3,kg,Somalia,2026-04-27,WH-003
4219,13,2220,Rice,46,kg,Somalia,2025-10-15,WH-002
4220,20,3634,Lentils,35,kg,Ethiopia,2025-03-06,WH-001
4221,14,747,Salt,14,kg,Uganda,2024-11-03,WH-002
4222,26,3773,Beans,5,kg,Somalia,2025-07-27,WH-002
4223,11,3445,Maize Flour,1,kg,Uganda,2026-03-13,WH-003
4224,6,3930,Sugar,36,kg,Kenya,2025-08-07,WH-004
4225,30,1386,Salt,66,kg,Ethiopia,2025-06-17,WH-001
4226,6,4120,Cooking Oil,60,kg,Ethiopia,2024-12-09,WH-001
4227,16,2120,Maize Flour,31,kg,Uganda,2025-02-16,WH-001
4228,2,875,Lentils,60,kg,Uganda,2026-06-14,WH-004
4229,15,3731,Cooking Oil,97,kg,Uganda,2026-04-01,WH-002
4230,19,980,Maize Flour,27,kg,Uganda,2026-04-03,WH-001
4231,13,4919,Beans,91,kg,Kenya,2025-04-02,WH-004
4232,22,2535,Sugar,44,kg,Uganda,2024-11-02,WH-002
4233,15,1201,Rice,45,kg,Ethiopia,2025-05-20,WH-003
4234,8,281,Rice,67,kg,Uganda,2025-06-05,WH-004
4235,3,1652,Rice,20,kg,Uganda,2025-09-27,WH-002
4236,27,4690,Beans,22,kg,South Sudan,2025-08-06,WH-004
4237,21,4337,Cooking Oil,80,kg,Ethiopia,2025-03-06,WH-002
4238,7,567,Cooking Oil,16,kg,Somalia,2024-10-11,WH-002
4239,29,4636,Salt,67,kg,Kenya,2025-08-08,WH-003
4240,14,4192,Salt,51,kg,Uganda,2026-07-08,WH-004
4241,2,1122,Beans,42,kg,Somalia,2026-02-06,WH-003
4242,27,1153,Maize Flour,16,kg,Uganda,2025-08-08,WH-002
4243,10,2536,Lentils,1,kg,Uganda,2025-12-24,WH-003
4244,14,2820,Maize Flour,83,kg,Ethiopia,2025-01-17,WH-004
4245,2,1926,Salt,9,kg,Ethiopia,2026-06-27,WH-004
4246,4,2660,Cooking Oil,2,kg,Somalia,2025-08-08,WH-002
4247,2,2419,Maize Flour,47,kg,Ethiopia,2024-09-07,WH-003
4248,16,1932,Maize Flour,4,kg,Kenya,2025-08-08,WH-002
4249,1,2963,Maize Flour,30,kg,Uganda,2025-12-13,WH-002
4250,18,204,Beans,54,kg,Somalia,2026-05-31,WH-004
4251,17,4231,Beans,42,kg,Somalia,2025-08-18,WH-003
4252,28,596,Salt,13,kg,Ethiopia,2025-11-30,WH-001
4253,26,4701,Sugar,39,kg,Somalia,2025-11-18,WH-003
4254,22,232,Rice,61,kg,Somalia,2025-05-15,WH-004
4255,18,4208,Salt,83,kg,South Sudan,2026-05-24,WH-002
4256,9,66,Rice,39,kg,Ethiopia,2026-04-09,WH-003
4257,11,3577,Salt,94,kg,Somalia,2026-07-03,WH-002
4258,22,4011,Lentils,22,kg,Kenya,2025-02-10,WH-002
4259,24,1859,Beans,1,kg,Ethiopia,2025-04-01,WH-001
4260,28,3349,Maize Flour,68,kg,Kenya,2026-02-18,WH-003
4261,24,1027,Beans,35,kg,South Sudan,2026-06-10,WH-001
4262,27,4481,Beans,65,kg,Uganda,2025-04-29,WH-003
4263,27,2763,Cooking Oil,8,kg,Ethiopia,2025-02-14,WH-004
4264,28,29,Salt,5,kg,Somalia,2026-04-14,WH-004
4265,25,1811,Rice,6,kg,Uganda,2025-11-24,WH-002
4266,3,1500,Salt,84,kg,Somalia,2025-04-09,WH-001
4267,10,1876,Salt,1,kg,Somalia,2025-12-09,WH-001
4268,2,4455,Salt,89,kg,Somalia,2026-06-08,WH-001
4269,5,3299,Salt,51,kg,Ethiopia,2024-10-24,WH-003
4270,9,3927,Cooking Oil,88,kg,Uganda,2025-10-05,WH-002
4271,21,1698,Rice,67,kg,Kenya,2026-05-24,WH-003
4272,12,322,Beans,8,kg,Somalia,2025-08-22,WH-003
4273,1,1404,Maize Flour,54,kg,Somalia,2026-05-28,WH-002
4274,1,2269,Lentils,64,kg,Ethiopia,2024-08-23,WH-001
4275,24,4397,Lentils,27,kg,Ethiopia,2026-02-27,WH-002
4276,6,4906,Lentils,54,kg,Ethiopia,2025-06-18,WH-002
4277,22,1343,Sugar,72,kg,Kenya,2026-06-26,WH-004
4278,29,2318,Beans,97,kg,Kenya,2024-09-09,WH-002
4279,19,1789,Cooking Oil,35,kg,Somalia,2025-01-22,WH-001
4280,1,3061,Sugar,90,kg,Somalia,2024-10-02,WH-001
4281,9,884,Sugar,72,kg,Uganda,2024-10-17,WH-001
4282,11,58,Sugar,57,kg,Ethiopia,2026-04-30,WH-002
4283,4,1633,Cooking Oil,44,kg,South Sudan,2026-06-28,WH-001
4284,7,3558,Lentils,24,kg,Ethiopia,2024-08-09,WH-004
4285,10,1788,Sugar,61,kg,Somalia,2024-08-05,WH-002
4286,15,4801,Salt,59,kg,Kenya,2025-06-17,WH-003
4287,21,732,Rice,43,kg,Uganda,2026-03-05,WH-003
4288,15,3526,Sugar,85,kg,South Sudan,2025-12-24,WH-004
4289,5,1431,Beans,66,kg,Kenya,2025-01-06,WH-002
4290,26,3472,Sugar,80,kg,South Sudan,2025-07-02,WH-001
4291,14,2180,Rice,80,kg,Ethiopia,2025-05-27,WH-003
4292,26,4033,Rice,14,kg,Somalia,2025-12-19,WH-001
4293,23,4711,Rice,36,kg,Somalia,2025-01-19,WH-004
4294,12,3823,Salt,70,kg,Somalia,2025-03-09,WH-001
4295,2,3643,Cooking Oil,16,kg,Ethiopia,2025-08-15,WH-001
4296,4,550,Maize Flour,31,kg,Kenya,2025-06-20,WH-001
4297,27,4261,Lentils,85,kg,South Sudan,2026-02-15,WH-002
4298,2,2477,Beans,74,kg,Ethiopia,2024-08-23,WH-003
4299,4,1099,Cooking Oil,93,kg,South Sudan,2025-11-28,WH-002
4300,22,3411,Salt,24,kg,Uganda,2026-05-19,WH-001
4301,1,1646,Rice,26,kg,South Sudan,2025-02-26,WH-001
4302,25,114,Lentils,66,kg,Kenya,2025-07-15,WH-004
4303,11,1490,Salt,2,kg,Somalia,2026-01-23,WH-003
4304,29,2669,Maize Flour,86,kg,Somalia,2025-03-22,WH-001
4305,17,3192,Rice,84,kg,Somalia,2026-05-23,WH-003
4306,20,122,Maize Flour,83,kg,Ethiopia,2025-11-13,WH-001
4307,8,471,Cooking Oil,46,kg,Uganda,2024-08-13,WH-004
4308,22,4924,Beans,69,kg,Kenya,2025-01-27,WH-002
4309,29,2019,Cooking Oil,79,kg,Uganda,2025-06-08,WH-002
4310,3,1308,Rice,79,kg,Ethiopia,2026-04-01,WH-004
4311,16,3876,Beans,84,kg,Somalia,2025-05-19,WH-003
4312,8,506,Maize Flour,18,kg,Ethiopia,2025-10-12,WH-004
4313,2,361,Sugar,59,kg,South Sudan,2025-05-18,WH-004
4314,6,4483,Beans,80,kg,Kenya,2024-10-16,WH-004
4315,16,1809,Rice,91,kg,Ethiopia,2025-09-13,WH-001
4316,13,1534,Rice,40,kg,Ethiopia,2025-08-07,WH-003
4317,21,2797,Salt,86,kg,Uganda,2024-11-26,WH-002
4318,13,1331,Maize Flour,7,kg,Kenya,2025-09-10,WH-003
4319,13,3237,Rice,12,kg,Somalia,2026-07-10,WH-003
4320,30,1988,Salt,64,kg,Kenya,2026-02-04,WH-003
4321,22,196,Rice,17,kg,South Sudan,2025-04-21,WH-001
4322,4,2104,Cooking Oil,53,kg,Ethiopia,2024-12-31,WH-004
4323,16,807,Lentils,19,kg,Kenya,2025-11-19,WH-004
4324,4,2351,Sugar,61,kg,Kenya,2024-08-17,WH-002
4325,6,3772,Cooking Oil,8,kg,Uganda,2025-02-11,WH-004
4326,8,4164,Beans,9,kg,Somalia,2024-12-30,WH-003
4327,30,392,Salt,54,kg,South Sudan,2026-06-28,WH-004
4328,30,2289,Maize Flour,17,kg,South Sudan,2026-03-26,WH-001
4329,17,4533,Sugar,20,kg,South Sudan,2025-01-25,WH-002
4330,19,1611,Sugar,27,kg,Somalia,2026-05-01,WH-003
4331,11,378,Sugar,4,kg,Ethiopia,2026-03-19,WH-001
4332,25,4755,Rice,45,kg,Somalia,2025-09-05,WH-001
4333,15,4267,Cooking Oil,76,kg,South Sudan,2024-07-21,WH-003
4334,7,308,Beans,36,kg,Uganda,2026-03-28,WH-004
4335,15,4839,Maize Flour,89,kg,Somalia,2026-01-24,WH-003
4336,2,684,Cooking Oil,18,kg,Kenya,2026-02-26,WH-001
4337,23,2494,Maize Flour,68,kg,Ethiopia,2025-06-13,WH-004
4338,5,1889,Maize Flour,44,kg,South Sudan,2026-05-04,WH-001
4339,3,4228,Salt,1,kg,Ethiopia,2025-12-31,WH-004
4340,22,2665,Sugar,14,kg,Ethiopia,2025-07-09,WH-003
4341,7,3910,Cooking Oil,56,kg,Kenya,2025-12-10,WH-002
4342,29,3607,Beans,8,kg,South Sudan,2026-04-29,WH-004
4343,11,2345,Maize Flour,39,kg,Ethiopia,2025-09-20,WH-003
4344,8,318,Lentils,78,kg,Kenya,2025-08-12,WH-002
4345,25,2271,Rice,69,kg,South Sudan,2025-03-15,WH-001
4346,22,3897,Beans,9,kg,Uganda,2024-08-03,WH-003
4347,11,4339,Maize Flour,47,kg,Somalia,2026-02-11,WH-001
4348,30,1256,Rice,14,kg,Somalia,2026-02-15,WH-004
4349,19,2894,Lentils,14,kg,Ethiopia,2025-03-28,WH-003
4350,28,4697,Rice,97,kg,Ethiopia,2026-04-15,WH-002
4351,5,263,Lentils,82,kg,Uganda,2024-08-07,WH-003
4352,30,1257,Sugar,51,kg,Kenya,2026-04-20,WH-004
4353,25,1004,Rice,84,kg,Somalia,2025-12-06,WH-004
4354,24,54,Rice,8,kg,Uganda,2025-03-13,WH-001
4355,10,4595,Salt,96,kg,Uganda,2024-11-14,WH-004
4356,7,4568,Maize Flour,52,kg,Ethiopia,2026-04-01,WH-003
4357,2,4793,Beans,45,kg,Ethiopia,2026-01-15,WH-004
4358,21,278,Salt,73,kg,Somalia,2025-09-15,WH-002
4359,17,3697,Rice,1,kg,Ethiopia,2026-06-10,WH-002
4360,16,2684,Lentils,15,kg,Uganda,2026-02-21,WH-001
4361,1,4527,Lentils,48,kg,South Sudan,2026-06-08,WH-001
4362,9,3054,Salt,52,kg,South Sudan,2026-01-06,WH-003
4363,2,2243,Salt,85,kg,Uganda,2026-02-03,WH-002
4364,16,4424,Maize Flour,84,kg,Uganda,2025-11-14,WH-001
4365,29,2747,Cooking Oil,91,kg,Kenya,2025-02-05,WH-002
4366,18,312,Maize Flour,69,kg,Kenya,2026-05-16,WH-004
4367,1,3768,Sugar,52,kg,Somalia,2024-11-02,WH-004
4368,15,4962,Salt,97,kg,Kenya,2024-11-15,WH-002
4369,19,695,Sugar,77,kg,Somalia,2026-02-11,WH-002
4370,15,3306,Rice,94,kg,South Sudan,2026-04-17,WH-003
4371,21,3042,Sugar,95,kg,Somalia,2025-01-16,WH-001
4372,8,4584,Sugar,87,kg,Ethiopia,2025-11-07,WH-003
4373,22,1094,Rice,10,kg,Somalia,2025-03-16,WH-001
4374,29,1207,Rice,17,kg,Somalia,2025-05-22,WH-004
4375,22,1835,Lentils,85,kg,Ethiopia,2026-06-27,WH-003
4376,7,4143,Sugar,74,kg,Ethiopia,2025-01-10,WH-001
4377,4,779,Rice,47,kg,Ethiopia,2026-07-06,WH-002
4378,5,2997,Cooking Oil,3,kg,Somalia,2024-08-30,WH-001
4379,9,2563,Maize Flour,89,kg,Ethiopia,2026-02-11,WH-001
4380,10,4657,Cooking Oil,54,kg,Uganda,2025-03-13,WH-003
4381,7,3175,Salt,23,kg,Uganda,2026-03-21,WH-004
4382,12,4848,Cooking Oil,77,kg,Ethiopia,2025-10-18,WH-002
4383,24,4650,Maize Flour,84,kg,Kenya,2026-04-28,WH-003
4384,3,83,Cooking Oil,77,kg,Kenya,2025-05-03,WH-004
4385,8,3209,Beans,89,kg,Ethiopia,2025-06-18,WH-004
4386,15,4498,Sugar,20,kg,South Sudan,2026-05-15,WH-004
4387,8,4318,Sugar,58,kg,South Sudan,2026-03-11,WH-003
4388,24,1548,Cooking Oil,40,kg,Somalia,2025-01-29,WH-003
4389,28,1977,Rice,71,kg,Somalia,2026-06-21,WH-002
4390,16,2189,Beans,38,kg,Somalia,2025-10-12,WH-004
4391,17,3887,Sugar,68,kg,Ethiopia,2024-10-09,WH-001
4392,26,3811,Salt,53,kg,Somalia,2026-02-01,WH-001
4393,11,2535,Cooking Oil,100,kg,Uganda,2026-01-15,WH-003
4394,22,2067,Cooking Oil,28,kg,Somalia,2024-12-07,WH-004
4395,21,3339,Maize Flour,47,kg,Kenya,2024-11-26,WH-002
4396,11,3701,Cooking Oil,70,kg,Ethiopia,2025-11-05,WH-004
4397,28,3932,Sugar,12,kg,Uganda,2025-07-12,WH-004
4398,1,3341,Cooking Oil,83,kg,Kenya,2026-02-15,WH-002
4399,23,1286,Maize Flour,61,kg,Somalia,2024-08-12,WH-003
4400,15,3975,Rice,16,kg,Uganda,2024-12-20,WH-004
4401,16,787,Sugar,29,kg,Ethiopia,2024-11-30,WH-004
4402,9,4118,Lentils,78,kg,Uganda,2026-01-09,WH-002
4403,23,64,Maize Flour,62,kg,Ethiopia,2025-03-30,WH-002
4404,30,4324,Beans,67,kg,South Sudan,2026-07-04,WH-001
4405,8,1681,Rice,87,kg,South Sudan,2025-01-24,WH-004
4406,29,2729,Beans,27,kg,Kenya,2025-08-29,WH-003
4407,30,1033,Rice,25,kg,Kenya,2025-09-07,WH-002
4408,28,4633,Rice,43,kg,Somalia,2025-09-16,WH-004
4409,14,1878,Sugar,84,kg,South Sudan,2025-01-30,WH-003
4410,21,1000,Sugar,39,kg,South Sudan,2024-08-12,WH-001
4411,6,1342,Rice,97,kg,Somalia,2025-01-22,WH-002
4412,17,4565,Maize Flour,56,kg,Ethiopia,2024-10-28,WH-004
4413,14,2672,Beans,98,kg,South Sudan,2024-11-10,WH-004
4414,27,179,Sugar,100,kg,Somalia,2025-02-14,WH-004
4415,5,1729,Cooking Oil,87,kg,Kenya,2025-12-11,WH-003
4416,18,1352,Lentils,1,kg,Ethiopia,2026-06-09,WH-004
4417,4,573,Sugar,9,kg,Ethiopia,2024-11-19,WH-004
4418,13,4528,Maize Flour,23,kg,South Sudan,2025-09-23,WH-002
4419,22,4644,Lentils,47,kg,Kenya,2024-08-04,WH-001
4420,1,2078,Sugar,76,kg,Somalia,2024-08-04,WH-001
4421,16,2512,Sugar,39,kg,Kenya,2025-06-23,WH-002
4422,22,2784,Maize Flour,46,kg,Uganda,2025-06-23,WH-003
4423,20,2848,Beans,83,kg,South Sudan,2026-02-09,WH-004
4424,14,2975,Salt,42,kg,South Sudan,2025-01-31,WH-004
4425,12,4626,Salt,82,kg,Ethiopia,2026-06-27,WH-003
4426,1,3234,Sugar,47,kg,South Sudan,2025-11-18,WH-002
4427,30,3133,Cooking Oil,7,kg,Uganda,2026-04-05,WH-004
4428,27,4758,Lentils,51,kg,Ethiopia,2025-05-20,WH-002
4429,7,2768,Rice,54,kg,Kenya,2026-04-02,WH-001
4430,23,4613,Rice,20,kg,Kenya,2026-05-26,WH-004
4431,17,4407,Maize Flour,65,kg,Kenya,2025-04-29,WH-001
4432,15,2051,Maize Flour,64,kg,Kenya,2025-01-15,WH-003
4433,1,3742,Salt,88,kg,Ethiopia,2024-08-15,WH-002
4434,29,4704,Cooking Oil,85,kg,Uganda,2026-05-20,WH-004
4435,23,2299,Salt,98,kg,Kenya,2025-08-22,WH-001
4436,18,3081,Rice,6,kg,South Sudan,2024-07-26,WH-003
4437,2,756,Maize Flour,44,kg,South Sudan,2026-05-29,WH-001
4438,19,4516,Beans,1,kg,Kenya,2024-11-28,WH-002
4439,17,4306,Beans,3,kg,Ethiopia,2025-12-16,WH-002
4440,2,5000,Beans,31,kg,Uganda,2025-01-26,WH-004
4441,20,532,Maize Flour,7,kg,Somalia,2025-03-11,WH-002
4442,24,1687,Beans,50,kg,Ethiopia,2026-07-04,WH-002
4443,4,2031,Maize Flour,27,kg,Somalia,2025-04-10,WH-002
4444,8,3454,Maize Flour,64,kg,Uganda,2025-06-05,WH-001
4445,9,1638,Rice,84,kg,Somalia,2024-09-17,WH-001
4446,30,4025,Beans,90,kg,Kenya,2024-12-06,WH-003
4447,10,3511,Cooking Oil,83,kg,Kenya,2026-05-08,WH-004
4448,10,4759,Beans,32,kg,South Sudan,2025-02-19,WH-002
4449,24,345,Sugar,36,kg,South Sudan,2026-06-27,WH-004
4450,4,478,Maize Flour,60,kg,South Sudan,2025-03-29,WH-004
4451,2,4487,Maize Flour,10,kg,Ethiopia,2024-10-12,WH-003
4452,10,742,Maize Flour,54,kg,Kenya,2025-11-23,WH-001
4453,25,2515,Salt,36,kg,Kenya,2024-08-13,WH-004
4454,15,600,Sugar,21,kg,South Sudan,2025-10-11,WH-004
4455,18,4624,Salt,7,kg,Kenya,2025-01-24,WH-003
4456,16,4352,Cooking Oil,94,kg,Ethiopia,2025-07-23,WH-004
4457,18,2807,Cooking Oil,9,kg,Kenya,2025-07-24,WH-004
4458,29,1563,Cooking Oil,24,kg,South Sudan,2026-04-09,WH-003
4459,29,4926,Maize Flour,32,kg,South Sudan,2024-08-07,WH-001
4460,12,1481,Sugar,99,kg,Uganda,2026-06-07,WH-001
4461,9,3752,Salt,75,kg,Ethiopia,2025-03-14,WH-003
4462,13,136,Maize Flour,4,kg,Kenya,2026-05-25,WH-001
4463,28,2778,Rice,31,kg,South Sudan,2025-08-09,WH-004
4464,6,2595,Beans,35,kg,South Sudan,2025-07-09,WH-001
4465,12,1789,Maize Flour,84,kg,Kenya,2026-03-05,WH-003
4466,2,4262,Cooking Oil,50,kg,Ethiopia,2026-01-27,WH-002
4467,20,2171,Rice,33,kg,Kenya,2025-01-04,WH-003
4468,13,1493,Lentils,25,kg,Somalia,2024-07-25,WH-002
4469,30,1314,Sugar,76,kg,Ethiopia,2026-02-09,WH-003
4470,28,3184,Maize Flour,23,kg,Ethiopia,2024-12-24,WH-003
4471,2,1399,Rice,63,kg,Ethiopia,2024-10-31,WH-002
4472,2,2806,Lentils,96,kg,Uganda,2025-12-16,WH-002
4473,24,4137,Beans,11,kg,South Sudan,2025-01-03,WH-002
4474,14,3860,Cooking Oil,6,kg,Somalia,2024-12-08,WH-004
4475,18,2899,Beans,51,kg,South Sudan,2026-01-12,WH-002
4476,8,3588,Cooking Oil,46,kg,Ethiopia,2025-03-31,WH-004
4477,17,679,Salt,42,kg,Ethiopia,2025-11-28,WH-004
4478,24,3908,Cooking Oil,49,kg,South Sudan,2025-11-20,WH-003
4479,11,46,Beans,53,kg,Ethiopia,2024-09-24,WH-004
4480,28,328,Salt,69,kg,Ethiopia,2025-02-27,WH-003
4481,1,398,Beans,74,kg,Kenya,2024-12-01,WH-004
4482,10,987,Beans,49,kg,South Sudan,2026-02-05,WH-004
4483,1,433,Sugar,12,kg,South Sudan,2025-01-16,WH-004
4484,17,4489,Sugar,32,kg,Ethiopia,2024-12-15,WH-003
4485,17,4487,Lentils,65,kg,Kenya,2025-11-01,WH-001
4486,6,2380,Cooking Oil,46,kg,Uganda,2026-02-10,WH-003
4487,23,3816,Maize Flour,69,kg,Kenya,2024-12-10,WH-004
4488,7,2469,Cooking Oil,33,kg,South Sudan,2024-09-20,WH-002
4489,4,568,Salt,35,kg,Ethiopia,2026-05-01,WH-003
4490,12,4754,Cooking Oil,76,kg,Uganda,2024-11-18,WH-004
4491,29,2171,Maize Flour,5,kg,Kenya,2024-09-21,WH-003
4492,1,2620,Lentils,57,kg,South Sudan,2025-04-10,WH-002
4493,2,643,Rice,76,kg,South Sudan,2024-09-23,WH-001
4494,21,18,Lentils,88,kg,South Sudan,2026-04-24,WH-004
4495,3,3573,Salt,96,kg,South Sudan,2025-10-01,WH-003
4496,25,3742,Rice,91,kg,Kenya,2025-05-11,WH-001
4497,19,2871,Maize Flour,35,kg,Somalia,2025-07-23,WH-002
4498,30,3343,Sugar,37,kg,Uganda,2024-09-30,WH-001
4499,17,3185,Cooking Oil,82,kg,Kenya,2025-05-04,WH-004
4500,12,4998,Salt,40,kg,Somalia,2025-07-31,WH-003
4501,4,1697,Maize Flour,12,kg,Somalia,2025-08-30,WH-003
